artist_name;song_title
Red Hot Chilli Peppers;Go Robot
Red Hot Chilli Peppers;Gong Li
Red Hot Chilli Peppers;Good Time Boys
Red Hot Chilli Peppers;Goodbye Angels
Red Hot Chilli Peppers;Goodbye Hooray
Red Hot Chilli Peppers;Grand Pappy Du Plenty
Red Hot Chilli Peppers;Green Heaven
Red Hot Chilli Peppers;Hanalei
Red Hot Chilli Peppers;Happiness Loves Company
Red Hot Chilli Peppers;Hard To Concentrate
Red Hot Chilli Peppers;Havana Affair
Red Hot Chilli Peppers;Hey
Red Hot Chilli Peppers;Higher Ground
Red Hot Chilli Peppers;Hollywood (Africa)
Red Hot Chilli Peppers;Hometown Gypsy
Red Hot Chilli Peppers;How It Ends
Red Hot Chilli Peppers;How Strong
Red Hot Chilli Peppers;Hump De Bump
Red Hot Chilli Peppers;I Could Die For You
Red Hot Chilli Peppers;I Could Have Lied
Red Hot Chilli Peppers;I Found Out
Red Hot Chilli Peppers;I Like Dirt
Red Hot Chilli Peppers;I'll Be Your Domino
Red Hot Chilli Peppers;I've Been Down
Red Hot Chilli Peppers;If
Red Hot Chilli Peppers;If You Have To Ask
Red Hot Chilli Peppers;If You Want Me To Stay
Red Hot Chilli Peppers;In Love, Dying
Red Hot Chilli Peppers;Joe
Red Hot Chilli Peppers;Johnny Kick A Hole In The Sky
Red Hot Chilli Peppers;Jungle Man
Red Hot Chilli Peppers;Knock Me Down
Red Hot Chilli Peppers;Lately
Red Hot Chilli Peppers;Let's Make Evil
Red Hot Chilli Peppers;Leverage Of Space
Red Hot Chilli Peppers;Little Miss Lover
Red Hot Chilli Peppers;Long Progression
Red Hot Chilli Peppers;Look Around
Red Hot Chilli Peppers;Love Of Your Life
Red Hot Chilli Peppers;Love Rollercoaster
Red Hot Chilli Peppers;Love Trilogy
Red Hot Chilli Peppers;Lovin' And Touchin'
Red Hot Chilli Peppers;Magic Johnson
Red Hot Chilli Peppers;Magpies On Fire
Red Hot Chilli Peppers;Make You Feel Better
Red Hot Chilli Peppers;Me & My Friends
Red Hot Chilli Peppers;Meet Me At The Corner
Red Hot Chilli Peppers;Melancholy Mechanics
Red Hot Chilli Peppers;Mellowship Slinky In B Major
Red Hot Chilli Peppers;Mercy Mercy
Red Hot Chilli Peppers;Midnight
Red Hot Chilli Peppers;Million Miles Of Water
Red Hot Chilli Peppers;Millionaires Against Hunger
Red Hot Chilli Peppers;Minor Thing
Red Hot Chilli Peppers;Mommy Where's Daddy
Red Hot Chilli Peppers;Monarchy Of Roses
Red Hot Chilli Peppers;My Friends
Red Hot Chilli Peppers;My Lovely Man
Red Hot Chilli Peppers;Naked In The Rain
Red Hot Chilli Peppers;Never Is A Long Time
Red Hot Chilli Peppers;Nevermind
Red Hot Chilli Peppers;No Chump Love Sucker
Red Hot Chilli Peppers;Nobody Weird Like Me
Red Hot Chilli Peppers;On Mercury
Red Hot Chilli Peppers;One Big Mob
Red Hot Chilli Peppers;One Hot Minute
Red Hot Chilli Peppers;Open/Close
Red Hot Chilli Peppers;Organic Anti-Beat Box Band
Red Hot Chilli Peppers;Otherside
Red Hot Chilli Peppers;Out In L.A.
Red Hot Chilli Peppers;Out Of Range
Red Hot Chilli Peppers;Over Funk
Red Hot Chilli Peppers;Parallel Universe
Red Hot Chilli Peppers;Pea
Red Hot Chilli Peppers;Pink As Floyd
Red Hot Chilli Peppers;Police Helicopter
Red Hot Chilli Peppers;Police Station
Red Hot Chilli Peppers;Porcelain
Red Hot Chilli Peppers;Pretty Little Ditty
Red Hot Chilli Peppers;Punk Rock Classic
Red Hot Chilli Peppers;Purple Stain
Red Hot Chilli Peppers;Quixoticelixer
Red Hot Chilli Peppers;Readymade
Red Hot Chilli Peppers;Right On Time
Red Hot Chilli Peppers;Rivers Of Avalon
Red Hot Chilli Peppers;Road Trippin'
Red Hot Chilli Peppers;Rolling Sly Stone
Red Hot Chilli Peppers;Runaway
Red Hot Chilli Peppers;Save The Population
Red Hot Chilli Peppers;Save This Lady
Red Hot Chilli Peppers;Savior
Red Hot Chilli Peppers;Scar Tissue
Red Hot Chilli Peppers;Search And Destroy
Red Hot Chilli Peppers;Sex Rap
Red Hot Chilli Peppers;Sexy Mexican Maid
Red Hot Chilli Peppers;Shallow Be Thy Game
Red Hot Chilli Peppers;She Looks To Me
Red Hot Chilli Peppers;She's Only 18
Red Hot Chilli Peppers;Show Me Your Soul
Red Hot Chilli Peppers;Sick Love
Red Hot Chilli Peppers;Sikamikanico
Red Hot Chilli Peppers;Sir Psycho Sexy
Red Hot Chilli Peppers;Skinny Sweaty Man
Red Hot Chilli Peppers;Slow Cheetah
Red Hot Chilli Peppers;Snow (Hey Oh)
Red Hot Chilli Peppers;So Much I
Red Hot Chilli Peppers;Someone
Red Hot Chilli Peppers;Soul To Squeeze
Red Hot Chilli Peppers;Special Secret Song Inside
Red Hot Chilli Peppers;Stadium Arcadium
Red Hot Chilli Peppers;Stone Cold Bush
Red Hot Chilli Peppers;Storm In A Teacup
Red Hot Chilli Peppers;Stranded
Red Hot Chilli Peppers;Strange Man
Red Hot Chilli Peppers;Stretch
Red Hot Chilli Peppers;Stretch You Out
Red Hot Chilli Peppers;Strip My Mind
Red Hot Chilli Peppers;Subterranean Homesick Blues
Red Hot Chilli Peppers;Subway To Venus
Red Hot Chilli Peppers;Suck My Kiss
Red Hot Chilli Peppers;Taste The Pain
Red Hot Chilli Peppers;Tear
Red Hot Chilli Peppers;Tearjerker
Red Hot Chilli Peppers;Teenager In Love
Red Hot Chilli Peppers;Tell Me Baby
Red Hot Chilli Peppers;The Adventures Of Rain Dance Maggie
Red Hot Chilli Peppers;The Brothers Cup
Red Hot Chilli Peppers;The Getaway
Red Hot Chilli Peppers;The Greeting Song
Red Hot Chilli Peppers;The Hunter
Red Hot Chilli Peppers;The Longest Wave
Red Hot Chilli Peppers;The Power Of Equality
Red Hot Chilli Peppers;The Righteous & The Wicked
Red Hot Chilli Peppers;The Sunset Sleeps
Red Hot Chilli Peppers;The Zephyr Song
Red Hot Chilli Peppers;They're Red Hot
Red Hot Chilli Peppers;Thirty Dirty Birds
Red Hot Chilli Peppers;This Is The Kitt
Red Hot Chilli Peppers;This Is The Place
Red Hot Chilli Peppers;This Ticonderoga
Red Hot Chilli Peppers;This Velvet Glove
Red Hot Chilli Peppers;Throw Away Your Television
Red Hot Chilli Peppers;Time
Red Hot Chilli Peppers;Tiny Dancer
Red Hot Chilli Peppers;Torture Me
Red Hot Chilli Peppers;Transcending
Red Hot Chilli Peppers;True Men Don't Kill Coyotes
Red Hot Chilli Peppers;Turn It Again
Red Hot Chilli Peppers;Under The Bridge
Red Hot Chilli Peppers;Universally Speaking
Red Hot Chilli Peppers;Venice Queen
Red Hot Chilli Peppers;Victorian Machinery
Red Hot Chilli Peppers;Walkabout
Red Hot Chilli Peppers;Walkin' On Down The Road
Red Hot Chilli Peppers;Warlocks
Red Hot Chilli Peppers;Warm Tape
Red Hot Chilli Peppers;Warped
Red Hot Chilli Peppers;We Believe
Red Hot Chilli Peppers;We Turn Red
Red Hot Chilli Peppers;Wet Sand
Red Hot Chilli Peppers;What Is Soul
Red Hot Chilli Peppers;What It Is (Nina's Song)
Red Hot Chilli Peppers;Whatever We Want
Red Hot Chilli Peppers;Why Don't You Love Me
Red Hot Chilli Peppers;Yertle The Turtle
Red Hot Chilli Peppers;You Always Sing
Red Hot Chilli Peppers;Your Eyes Girl
