artist_name;song_title
Black Sabbath;Letters From Earth
Black Sabbath;Live Forever
Black Sabbath;Lonely Is The Word
Black Sabbath;Loner
Black Sabbath;Looking For Today
Black Sabbath;Lord Of This World
Black Sabbath;Loser Gets It All
Black Sabbath;Lost Forever
Black Sabbath;Luke's Wall / War Pigs
Black Sabbath;Master Of Insanity
Black Sabbath;Megalomania
Black Sabbath;Methademic
Black Sabbath;N.I.B.
Black Sabbath;Naïveté In Black
Black Sabbath;Neon Knights
Black Sabbath;Never Say Die
Black Sabbath;Nightmare
Black Sabbath;Nightwing
Black Sabbath;No Stranger To Love
Black Sabbath;Odin's Court
Black Sabbath;Over And Over
Black Sabbath;Over To You
Black Sabbath;Paranoid
Black Sabbath;Pariah
Black Sabbath;Peace Of Mind
Black Sabbath;Planet Caravan
Black Sabbath;Psycho Man
Black Sabbath;Psychophobia
Black Sabbath;Rock 'N' Roll Doctor
Black Sabbath;Rusty Angels
Black Sabbath;Sabbath Bloody Sabbath
Black Sabbath;Sabbra Cadabra
Black Sabbath;Season Of The Dead
Black Sabbath;Selling My Soul
Black Sabbath;Seventh Star
Black Sabbath;Shadow Of The Wind
Black Sabbath;Shaking Off The Chains
Black Sabbath;She's Gone
Black Sabbath;Shock Wave
Black Sabbath;Sick And Tired
Black Sabbath;Sins Of The Father
Black Sabbath;Sleeping Village/A Bit Of Finger
Black Sabbath;Slipping Away
Black Sabbath;Snowblind
Black Sabbath;Snowblind
Black Sabbath;Solitude
Black Sabbath;Some Kind Of Woman
Black Sabbath;Spiral Architect
Black Sabbath;St. Vitus' Dance
Black Sabbath;Supernaut
Black Sabbath;Sweet Leaf
Black Sabbath;Swinging The Chain
Black Sabbath;Symptom Of The Universe
Black Sabbath;Take Me Home
Black Sabbath;The Devil Cried
Black Sabbath;The Fallen
Black Sabbath;The Hand That Rocks The Cradle
Black Sabbath;The Illusion Of Power
Black Sabbath;The Law Maker
Black Sabbath;The Mob Rules
Black Sabbath;The Rebel (1969 Demo)
Black Sabbath;The Sabbath Stones
Black Sabbath;The Shining
Black Sabbath;The Sign Of The Southern Cross
Black Sabbath;The Thrill Of It All
Black Sabbath;The Wizard
Black Sabbath;The Writ
Black Sabbath;Time Machine
Black Sabbath;Tomorrow's Dream
Black Sabbath;Too Late
Black Sabbath;Trashed
Black Sabbath;Turn To Stone
Black Sabbath;Turn Up The Night
Black Sabbath;TV Crimes
Black Sabbath;Under The Sun / Every Day Comes & Goes
Black Sabbath;Valhalla
Black Sabbath;Virtual Death
Black Sabbath;Voodoo
Black Sabbath;Walk Away
Black Sabbath;War Pigs
Black Sabbath;Warning
Black Sabbath;What's The Use?
Black Sabbath;Wheels Of Confusion / The Straightener
Black Sabbath;When Death Calls
Black Sabbath;When I Came Down (1969 Demo)
Black Sabbath;Who Are You?
Black Sabbath;Wicked World
Black Sabbath;Wishing Well
Black Sabbath;You Won't Change Me
Black Sabbath;Zeitgeist
Black Sabbath;Zero The Hero
